age,cohort,model_prop_f,model_prop_m
19,1999.0,0.6485451761102603,0.0
20,1999.0,0.7845092024539877,0.0
21,1999.0,0.9084615384615384,0.0
22,1999.0,0.9566563467492261,0.0
23,1999.0,0.9891472868217054,0.0
24,1999.0,0.9883540372670807,0.0
25,1999.0,0.9976689976689976,0.0
26,1999.0,1.0,0.0
27,1999.0,1.0,0.0
28,1999.0,1.0,0.0
29,1999.0,1.0,0.0
30,1999.0,1.0,0.0
12,2000.0,0.0007473841554559044,0.0
13,2000.0,0.006731488406881077,0.0
14,2000.0,0.023952095808383235,0.0
15,2000.0,0.04576144036009002,0.0
16,2000.0,0.09398496240601503,0.0
17,2000.0,0.3132530120481928,0.0
18,2000.0,0.4780966767371601,0.0
19,2000.0,0.6505295007564297,0.0
20,2000.0,0.6896813353566009,0.0
21,2000.0,0.7689969604863222,0.0
22,2000.0,0.9496951219512195,0.0
23,2000.0,0.9502297090352221,0.0
24,2000.0,0.9961715160796325,0.0
25,2000.0,0.9961656441717791,0.0
26,2000.0,1.0,0.0
27,2000.0,1.0,0.0
28,2000.0,1.0,0.0
29,2000.0,1.0,0.0
30,2000.0,1.0,0.0
12,2001.0,0.0022205773501110288,0.0
13,2001.0,0.008888888888888889,0.0
14,2001.0,0.01925925925925926,0.0
15,2001.0,0.025241276911655532,0.0
16,2001.0,0.13467261904761904,0.0
17,2001.0,0.31124348473566643,0.0
18,2001.0,0.531390134529148,0.0
19,2001.0,0.5830838323353293,0.0
20,2001.0,0.7314328582145536,0.0
21,2001.0,0.7771084337349398,0.0
22,2001.0,0.782051282051282,0.0
23,2001.0,0.9788199697428139,0.0
24,2001.0,0.9788039364118092,0.0
25,2001.0,0.9962092494313874,0.0
26,2001.0,1.0,0.0
27,2001.0,1.0,0.0
28,2001.0,1.0,0.0
29,2001.0,1.0,0.0
30,2001.0,1.0,0.0
12,2002.0,0.0007369196757553427,0.0
13,2002.0,0.005162241887905605,0.0
14,2002.0,0.008118081180811807,0.0
15,2002.0,0.03616236162361624,0.0
16,2002.0,0.15544041450777202,0.0
17,2002.0,0.40801186943620177,0.0
18,2002.0,0.4684014869888476,0.0
19,2002.0,0.6455696202531646,0.0
20,2002.0,0.7428998505231689,0.0
21,2002.0,0.8278443113772455,0.0
22,2002.0,0.9812593703148426,0.0
23,2002.0,0.9812171299774606,0.0
24,2002.0,0.9984951091045899,0.0
25,2002.0,0.9969834087481146,0.0
26,2002.0,1.0,0.0
27,2002.0,1.0,0.0
28,2002.0,1.0,0.0
29,2002.0,1.0,0.0
30,2002.0,1.0,0.0
