trial_idx,bin,value
7686,2,0.09889456705671777
7686,3,0.1284916264960856
7696,0,0.7024842408631891
7696,1,0.07012956558400756
7696,2,0.09889456705671777
7696,3,0.1284916264960856
7694,0,0.7024842408631891
7694,1,0.07012956558400756
7694,2,0.09889456705671777
7694,3,0.1284916264960856
7684,0,0.7024842408631891
7684,1,0.07012956558400756
7684,2,0.09889456705671777
7684,3,0.1284916264960856
7689,0,0.7024842408631891
7689,1,0.07012956558400756
7689,2,0.09889456705671777
7689,3,0.1284916264960856
7692,0,0.7024842408631891
7692,1,0.07012956558400756
7692,2,0.09889456705671777
7692,3,0.1284916264960856
7523,0,0.7024842408631891
7523,1,0.07012956558400756
7523,2,0.09889456705671777
7523,3,0.1284916264960856
7698,0,0.7024842408631891
7698,1,0.07012956558400756
7698,2,0.09889456705671777
7698,3,0.1284916264960856
7699,0,0.7024842408631891
7699,1,0.07012956558400756
7699,2,0.09889456705671777
7699,3,0.1284916264960856
7701,0,0.7024842408631891
7701,1,0.07012956558400756
7701,2,0.09889456705671777
7701,3,0.1284916264960856
7603,0,0.7024842408631891
7603,1,0.07012956558400756
7603,2,0.09889456705671777
7603,3,0.1284916264960856
7578,0,0.7024842408631891
7578,1,0.07012956558400756
7578,2,0.09889456705671777
7578,3,0.1284916264960856
7702,0,0.7024842408631891
7702,1,0.07012956558400756
7702,2,0.09889456705671777
7702,3,0.1284916264960856
1151,0,0.6548260557839566
1151,1,0.07692308026275607
1151,2,0.12040665957136247
1151,3,0.1478442043819249
5192,0,0.6507215426180014
5192,1,0.03687867521121168
5192,2,0.15032068684134986
5192,3,0.1620790953294371
4846,0,0.6665837850519493
4846,1,0.04027846812512917
4846,2,0.15551964716589947
4846,3,0.13761809965702207
4796,0,0.6568526592412014
4796,1,0.04621704944741806
4796,2,0.16889194002515065
4796,3,0.1280383512862299
4752,0,0.6568526592412014
4752,1,0.04621704944741806
4752,2,0.16889194002515065
4752,3,0.1280383512862299
1987,0,0.679285100713387
1987,1,0.04914980849637364
1987,2,0.14260891333808515
1987,3,0.1289561774521543
