trial_idx,bin,value
7972,5,11200.756103515625
7972,6,13010.0810546875
7972,7,15077.8564453125
7972,8,17231.892578125
7972,9,15164.1796875
7972,10,13785.625
7972,11,10080.73828125
7972,12,6892.8125
7972,13,3532.56640625
7972,14,1464.72265625
7972,15,430.80078125
7989,0,0.0
7989,1,0.0
7989,2,947.7555999755859
7989,3,3963.3406372070312
7989,4,8702.122192382812
7989,5,11200.756103515625
7989,6,13010.0810546875
7989,7,15077.8564453125
7989,8,17231.892578125
7989,9,15164.1796875
7989,10,13785.625
7989,11,10080.73828125
7989,12,6892.8125
7989,13,3532.56640625
7989,14,1464.72265625
7989,15,430.80078125
7971,0,0.0
7971,1,0.0
7971,2,947.7555999755859
7971,3,3963.3406372070312
7971,4,8702.122192382812
7971,5,11200.756103515625
7971,6,13010.0810546875
7971,7,15077.8564453125
7971,8,17231.892578125
7971,9,15164.1796875
7971,10,13785.625
7971,11,10080.73828125
7971,12,6892.8125
7971,13,3532.56640625
7971,14,1464.72265625
7971,15,430.80078125
7976,0,0.0
7976,1,0.0
7976,2,947.7555999755859
7976,3,3963.3406372070312
7976,4,8702.122192382812
7976,5,11200.756103515625
7976,6,13010.0810546875
7976,7,15077.8564453125
7976,8,17231.892578125
7976,9,15164.1796875
7976,10,13785.625
7976,11,10080.73828125
7976,12,6892.8125
7976,13,3532.56640625
7976,14,1464.72265625
7976,15,430.80078125
8013,0,0.0
8013,1,0.0
8013,2,947.7555999755859
8013,3,3963.3406372070312
8013,4,8702.122192382812
8013,5,11200.756103515625
8013,6,13010.0810546875
8013,7,15077.8564453125
8013,8,17231.892578125
8013,9,15164.1796875
8013,10,13785.625
8013,11,10080.73828125
8013,12,6892.8125
8013,13,3532.56640625
8013,14,1464.72265625
8013,15,430.80078125
7968,0,0.0
7968,1,0.0
7968,2,947.7555999755859
7968,3,3963.3406372070312
7968,4,8702.122192382812
7968,5,11200.756103515625
7968,6,13010.0810546875
7968,7,15077.8564453125
7968,8,17231.892578125
7968,9,15164.1796875
7968,10,13785.625
7968,11,10080.73828125
7968,12,6892.8125
7968,13,3532.56640625
7968,14,1464.72265625
7968,15,430.80078125
1074,0,0.0
1074,1,0.0
1074,2,1120.0747833251953
1074,3,4480.2979736328125
1074,4,8702.122802734375
1074,5,12923.94970703125
1074,6,14474.7734375
1074,7,16197.92578125
1074,8,14905.6337890625
1074,9,15594.9716796875
1074,10,12493.22265625
1074,11,9391.45703125
1074,12,5341.9296875
1074,13,3015.60546875
1074,14,1895.5234375
1074,15,1033.921875
2367,0,0.0
2367,1,86.15959930419922
2367,2,947.7555847167969
2367,3,3963.3408203125
2367,4,8357.484008789062
2367,5,10597.63818359375
2367,6,15508.7021484375
2367,7,15336.333984375
2367,8,15681.0234375
2367,9,15853.46875
2367,10,13268.6640625
2367,11,8788.3359375
2367,12,5255.76953125
2367,13,3187.92578125
2367,14,1895.5234375
2367,15,775.44140625
2371,0,0.0
2371,1,86.15959930419922
2371,2,947.7555847167969
2371,3,3963.3408203125
2371,4,8357.484008789062
2371,5,10597.63818359375
2371,6,15508.7021484375
2371,7,15336.333984375
2371,8,15681.0234375
2371,9,15853.46875
2371,10,13268.6640625
2371,11,8788.3359375
2371,12,5255.76953125
2371,13,3187.92578125
2371,14,1895.5234375
2371,15,775.44140625
2359,0,0.0
2359,1,86.15959930419922
2359,2,947.7555847167969
2359,3,3963.3408203125
2359,4,8357.484008789062
2359,5,10597.63818359375
2359,6,15508.7021484375
2359,7,15336.333984375
2359,8,15681.0234375
2359,9,15853.46875
2359,10,13268.6640625
2359,11,8788.3359375
2359,12,5255.76953125
2359,13,3187.92578125
2359,14,1895.5234375
2359,15,775.44140625
2369,0,0.0
2369,1,86.15959930419922
2369,2,947.7555847167969
2369,3,3963.3408203125
2369,4,8357.484008789062
2369,5,10597.63818359375
2369,6,15508.7021484375
2369,7,15336.333984375
2369,8,15681.0234375
2369,9,15853.46875
2369,10,13268.6640625
2369,11,8788.3359375
2369,12,5255.76953125
2369,13,3187.92578125
2369,14,1895.5234375
2369,15,775.44140625
2364,0,0.0
2364,1,86.15959930419922
2364,2,947.7555847167969
2364,3,3963.3408203125
2364,4,8357.484008789062
2364,5,10597.63818359375
2364,6,15508.7021484375
2364,7,15336.333984375
2364,8,15681.0234375
2364,9,15853.46875
2364,10,13268.6640625
2364,11,8788.3359375
2364,12,5255.76953125
2364,13,3187.92578125
2364,14,1895.5234375
2364,15,775.44140625
2547,0,0.0
2547,1,86.15959930419922
2547,2,947.7555847167969
2547,3,3963.3408203125
2547,4,8357.484008789062
2547,5,10597.63818359375
2547,6,15508.7021484375
2547,7,15336.333984375
2547,8,15681.0234375
2547,9,15853.46875
2547,10,13268.6640625
2547,11,8788.3359375
2547,12,5255.76953125
2547,13,3187.92578125
2547,14,1895.5234375
2547,15,775.44140625
6870,0,0.0
6870,1,86.15959930419922
6870,2,947.7555847167969
6870,3,3963.3408203125
6870,4,8357.484008789062
6870,5,10597.63818359375
6870,6,15508.7021484375
6870,7,15336.333984375
6870,8,15681.0234375
6870,9,15853.46875
6870,10,13268.6640625
6870,11,8788.3359375
6870,12,5255.76953125
6870,13,3187.92578125
6870,14,1895.5234375
6870,15,775.44140625
2540,0,0.0
2540,1,86.15959930419922
2540,2,947.7555847167969
2540,3,3963.3408203125
2540,4,8357.484008789062
2540,5,10597.63818359375
2540,6,15508.7021484375
2540,7,15336.333984375
2540,8,15681.0234375
2540,9,15853.46875
2540,10,13268.6640625
2540,11,8788.3359375
2540,12,5255.76953125
2540,13,3187.92578125
2540,14,1895.5234375
2540,15,775.44140625
2549,0,0.0
2549,1,86.15959930419922
2549,2,947.7555847167969
2549,3,3963.3408203125
2549,4,8357.484008789062
2549,5,10597.63818359375
2549,6,15508.7021484375
2549,7,15336.333984375
2549,8,15681.0234375
2549,9,15853.46875
2549,10,13268.6640625
2549,11,8788.3359375
2549,12,5255.76953125
2549,13,3187.92578125
